Anio,Mes,Departamento,Municipio,Evento,Altitud,PrecipitacionPromedio,TemperaturaPromedio
2002,03,SANTANDER,SURATA,SEQUIA,1850,58.9,18
2011,06,META,VILLAVICENCIO,INUNDACION,423,541.6,24.5
2002,07,TOLIMA,IBAGUE,INUNDACION,750,62.5,25.7
2008,10,MAGDALENA,SANTA MARTA,INUNDACION,30,266.3,26.6
2007,06,CESAR,PAILITAS,INUNDACION,50,188,27.8
2010,08,CHOCO,QUIBDO,DESLIZAMIENTO,53,865.8,26.8
2013,01,ARAUCA,ARAUCA,INCENDIO FORESTAL,128,11.9,27.4
2012,11,PUTUMAYO,MOCOA,VENDAVAL,650,236,23.4
2013,05,QUINDIO,ARMENIA,DESLIZAMIENTO,1229,219.6,22
2012,04,NARINO,ALBAN,DESLIZAMIENTO,2200,143,15.6
2012,01,CAQUETA,SAN VICENTE DEL CAGUAN,INCENDIO FORESTAL,300,49.1,27.3
2010,05,SANTANDER,CHIMA,DESLIZAMIENTO,1090,358,23.6
2008,12,CALDAS,SAMANA,VENDAVAL,1475,810.3,19.1
2013,05,VALLE DEL CAUCA,CALI,INCENDIO ESTRUCTURAL,954,132.9,25.2
2000,05,META,PUERTO RICO,INUNDACION,285,540,25.3
2000,05,NARINO,ALBAN,DESLIZAMIENTO,2200,133.5,15.7
2002,06,CASANARE,OROCUE,INUNDACION,130,385.1,25.6
2013,08,HUILA,PALERMO,INCENDIO FORESTAL,460,17.6,27.6
2012,09,META,VILLAVICENCIO,VENDAVAL,423,406.8,25.5
2013,05,ARAUCA,ARAUCA,INUNDACION,128,267.5,26.6
2012,08,TOLIMA,IBAGUE,INCENDIO FORESTAL,750,74.9,26.4
2010,04,RISARALDA,PEREIRA,COLAPSO,1342,249.3,21.5
2013,07,BOGOTA DC,BOGOTA DC,INCENDIO ESTRUCTURAL,2570,54.1,13.8
2006,05,BOGOTA DC,BOGOTA DC,DESLIZAMIENTO,2570,96.9,14.1
2007,05,LA GUAJIRA,RIOHACHA,INUNDACION,4,75.9,28.8
2013,05,LA GUAJIRA,DIBULLA,INCENDIO ESTRUCTURAL,5,135,27
2011,12,META,CUMARAL,INUNDACION,305,100.9,26
2010,06,CHOCO,QUIBDO,DESLIZAMIENTO,53,728.1,26.8
2001,07,ATLANTICO,MANATI,VENDAVAL,10,99.1,27.8
2012,04,BOYACA,NUEVO COLON,DESLIZAMIENTO,2438,84,15
2010,06,ANTIOQUIA,LA UNION,VENDAVAL,2314,356.6,15.2
2013,07,TOLIMA,IBAGUE,INCENDIO FORESTAL,750,62.5,25.7
2011,12,ANTIOQUIA,MEDELLIN,INUNDACION,1490,104.8,21.9
2011,10,HUILA,COLOMBIA,INUNDACION,1476,163.8,19.3
2010,10,BOYACA,BETEITIVA,DESLIZAMIENTO,2575,85.9,15.1
2011,04,ANTIOQUIA,CALDAS,INUNDACION,1680,269.4,18.2
2013,09,ATLANTICO,BARRANQUILLA,INUNDACION,2,135.7,28.2
2008,05,CASANARE,YOPAL,INUNDACION,325,360.1,25.7
2011,05,CORDOBA,MONTELIBANO,INUNDACION,50,305,27.3
2008,11,META,VISTAHERMOSA,VENDAVAL,325,206.1,26.2
2008,04,LA GUAJIRA,MAICAO,INUNDACION,118,72.3,27.2
2008,11,CESAR,SAN DIEGO,DESLIZAMIENTO,350,133.4,25.6
2013,09,CUNDINAMARCA,SOACHA,INCENDIO FORESTAL,2900,52.8,11.7
2013,09,CAUCA,PATIA,VENDAVAL,635,113.4,27.4
2010,02,CUNDINAMARCA,GRANADA,SEQUIA,360,77.5,26.9
2011,11,VALLE DEL CAUCA,FLORIDA,INUNDACION,1013,158.7,22.9
2001,12,TOLIMA,IBAGUE,INUNDACION,750,78.1,24.7
2006,06,NARINO,SAN ANDRES DE TUMACO,INCENDIO ESTRUCTURAL,1,217.8,26.1
2012,09,QUINDIO,ARMENIA,INCENDIO ESTRUCTURAL,1229,182.9,22
2007,06,NORTE DE SANTANDER,CUCUTA,CONTAMINACION,100,90.6,28.3
2013,10,SUCRE,MAJAGUAL,INUNDACION,20,383.1,28.6
2008,11,SANTANDER,CIMITARRA,INUNDACION,300,320,26.9
2006,05,VALLE DEL CAUCA,RESTREPO,INUNDACION,1360,128.1,20.2
2012,07,CASANARE,AGUAZUL,INUNDACION,380,365.7,25.4
2007,11,CALDAS,MANIZALES,DESLIZAMIENTO,2058,176.5,16.6
1998,05,ANTIOQUIA,BELLO,DESLIZAMIENTO,1438,197.4,22.1
2010,04,ATLANTICO,BARRANQUILLA,INUNDACION,2,11.7,27.5
2013,02,CASANARE,AGUAZUL,INCENDIO FORESTAL,380,62.7,28.1
2013,01,CORDOBA,PLANETA RICA,INCENDIO FORESTAL,90,13.3,27.8
2013,02,CASANARE,YOPAL,INCENDIO FORESTAL,325,53.7,28.7
2012,01,CESAR,VALLEDUPAR,INUNDACION,70,18,29.4
2012,07,TOLIMA,MELGAR,INCENDIO FORESTAL,319,35.6,27.9
2010,03,PUTUMAYO,VILLAGARZON,INUNDACION,358,375.2,25
2012,09,TOLIMA,PRADO,INCENDIO FORESTAL,349,116.8,28.8
2010,04,TOLIMA,IBAGUE,DESLIZAMIENTO,750,200.7,24.7
2000,02,TOLIMA,PLANADAS,DESLIZAMIENTO,1355,204.7,22.5
1999,04,META,MESETAS,INUNDACION,620,357.5,24.5
2012,09,SUCRE,MAJAGUAL,INUNDACION,20,275.1,28.9
2010,01,RISARALDA,PEREIRA,VENDAVAL,1342,132.7,21.8
2000,03,TOLIMA,CHAPARRAL,INUNDACION,1000,298.5,23.2
2008,04,LA GUAJIRA,FONSECA,VENDAVAL,170,68.5,28.3
2003,03,NORTE DE SANTANDER,CUCUTA,INUNDACION,100,148.6,27.3
1999,11,TOLIMA,IBAGUE,DESLIZAMIENTO,750,125.7,24.4
2011,12,QUINDIO,BUENAVISTA,DESLIZAMIENTO,2200,96.1,15.8
2004,11,BOYACA,OTANCHE,DESLIZAMIENTO,1070,364.5,22.2
2010,05,BOGOTA DC,BOGOTA DC,INUNDACION,2570,96.9,14.1
2004,07,LA GUAJIRA,URIBIA,SEQUIA,85,6.5,27.8
2007,04,SANTANDER,GIRON,INCENDIO ESTRUCTURAL,777,95,25.3
2006,05,ANTIOQUIA,PUERTO BERRIO,INUNDACION,150,278,28.6
2009,01,NORTE DE SANTANDER,EL ZULIA,INUNDACION,90,107.1,26.7
2008,08,SANTANDER,PUERTO WILCHES,INUNDACION,138,313.3,28.9
2002,06,LA GUAJIRA,MANAURE,INUNDACION,1,14.1,29.9
2008,10,CUNDINAMARCA,PACHO,EXPLOSION,2000,214.7,16.6
2001,04,PUTUMAYO,MOCOA,INUNDACION,650,383.5,23
2013,01,MAGDALENA,SANTA MARTA,INCENDIO FORESTAL,30,33.8,25.1
2012,04,VALLE DEL CAUCA,CALI,INUNDACION,954,139.8,25
2013,05,SANTANDER,CHIMA,DESLIZAMIENTO,1090,358,23.6
1998,08,CASANARE,OROCUE,INUNDACION,130,281.5,25.9
2012,06,CORDOBA,CERETE,VENDAVAL,20,139.7,27.9
1999,12,NARINO,PUERRES,DESLIZAMIENTO,1776,192.6,17.2
2009,06,ANTIOQUIA,MEDELLIN,INUNDACION,1490,149.4,22.9
2008,05,CAQUETA,FLORENCIA,INUNDACION,280,478.7,24.8
2012,04,ANTIOQUIA,CANASGORDAS,INUNDACION,1200,244.9,21.7
2010,04,ATLANTICO,BARRANQUILLA,INUNDACION,2,11.7,27.5
2011,12,HUILA,PITALITO,INUNDACION,1320,80.7,20.8
2008,11,ANTIOQUIA,VENECIA,INUNDACION,1600,259,19.4
2012,11,CORDOBA,MONTELIBANO,INUNDACION,50,180.5,27
2011,11,VALLE DEL CAUCA,BUENAVENTURA,INUNDACION,5,728.5,25.2
2007,08,CESAR,MANAURE,VENDAVAL,1,33.6,29.4
2011,11,LA GUAJIRA,URIBIA,INUNDACION,85,153.5,27.1
2006,11,NORTE DE SANTANDER,ABREGO,TORMENTA ELECTRICA,1430,76.9,20.7
2007,12,MAGDALENA,SALAMINA,INUNDACION,2696,130.8,11
2002,04,LA GUAJIRA,URIBIA,INCENDIO ESTRUCTURAL,85,23.7,26.9
2004,07,RISARALDA,SANTUARIO,VENDAVAL,1650,148.7,19.6
2011,10,PUTUMAYO,MOCOA,INUNDACION,650,237.2,23.3
2011,05,CALDAS,SUPIA,INUNDACION,1320,209.8,21.9
2013,04,SANTANDER,CHARALA,INUNDACION,1350,304.7,21.4
2002,05,BOYACA,SOCOTA,DESLIZAMIENTO,3590,301.1,6.5
2005,11,CAUCA,LA SIERRA,INUNDACION,1870,399,17.3
2011,12,CALDAS,MANIZALES,INUNDACION,2058,131.5,16.8
2010,07,SANTANDER,PUERTO WILCHES,INUNDACION,138,281.1,28.8
2008,11,CUNDINAMARCA,PACHO,DESLIZAMIENTO,2000,198.5,16.5
2008,01,ANTIOQUIA,MEDELLIN,INCENDIO ESTRUCTURAL,1490,63.2,22.4
2013,10,ANTIOQUIA,MEDELLIN,COLAPSO,1490,226.7,21.8
2008,12,CAUCA,SOTARA,INUNDACION,2450,265,13.5
2007,05,CESAR,VALLEDUPAR,INUNDACION,70,167,29
2010,04,CAQUETA,PUERTO RICO,INUNDACION,285,495.3,25.6
2011,09,LA GUAJIRA,DIBULLA,VENDAVAL,5,227.6,26.8
2009,09,TOLIMA,IBAGUE,VENDAVAL,750,152.9,25.8
2011,04,CUNDINAMARCA,PUERTO SALGAR,INUNDACION,172,232.7,28.5
2012,08,TOLIMA,SALDANA,INCENDIO FORESTAL,425,47.1,29.1
2013,06,LA GUAJIRA,DIBULLA,INCENDIO FORESTAL,5,100.2,27.5
2011,12,TOLIMA,SAN ANTONIO,INUNDACION,1500,130,21
2011,07,META,VILLAVICENCIO,INUNDACION,423,460.6,24.2
2010,11,BOGOTA DC,BOGOTA DC,DESLIZAMIENTO,2570,95.3,13.8
2001,09,NORTE DE SANTANDER,OCANA,VENDAVAL,1435,163.3,21.5
2013,09,VALLE DEL CAUCA,PALMIRA,INCENDIO FORESTAL,1058,85.6,22.8
2011,12,NORTE DE SANTANDER,LA PLAYA,DESLIZAMIENTO,1500,29.1,18.9
2010,08,MAGDALENA,PIVIJAY,INUNDACION,20,169.8,28.2
2008,09,META,VILLAVICENCIO,INUNDACION,423,406.8,25.5
2002,05,NARINO,BARBACOAS,INUNDACION,1010,417.1,20.8
2011,02,QUINDIO,ARMENIA,VENDAVAL,1229,144.2,22.4
2010,12,VALLE DEL CAUCA,PALMIRA,INUNDACION,1058,86.7,22.4
2006,05,SANTANDER,VELEZ,INUNDACION,2170,273.1,16.7
2006,12,VALLE DEL CAUCA,CALI,INCENDIO ESTRUCTURAL,954,83.6,24.6
2006,05,CUNDINAMARCA,SOACHA,INUNDACION,2900,98.1,11.9
2012,04,CHOCO,RIO QUITO,INUNDACION,45,601.8,26.6
2001,06,ANTIOQUIA,SANTO DOMINGO,INUNDACION,1700,351.3,21.7
2011,03,RISARALDA,PEREIRA,DESLIZAMIENTO,1342,220.2,21.9
2012,04,NARINO,SAMANIEGO,DESLIZAMIENTO,1500,154,19.8
2011,10,CAUCA,SAN SEBASTIAN,INUNDACION,2900,111.1,10.7
2009,06,SANTANDER,BOLIVAR,INUNDACION,2300,45.3,16.8
2003,02,ANTIOQUIA,MEDELLIN,ACCIDENTE,1490,81.4,22.7
1998,08,SANTANDER,BARRANCABERMEJA,CONTAMINACION,126,288.5,27.9
2010,07,BOLIVAR,SAN PABLO,INUNDACION,165,286.8,28.4
2002,11,SANTANDER,ZAPATOCA,VENDAVAL,1810,111.4,18.4
2006,04,CALDAS,MANIZALES,DESLIZAMIENTO,2058,176.2,17.2
2012,08,VALLE DEL CAUCA,BUENAVENTURA,VENDAVAL,5,760.8,25.7
2012,03,CASANARE,OROCUE,INCENDIO FORESTAL,130,81.9,28.2
1999,10,LA GUAJIRA,URIBIA,VENDAVAL,85,154.5,27.8
2013,03,CAQUETA,FLORENCIA,INCENDIO ESTRUCTURAL,280,307.1,25.4
2002,06,TOLIMA,AMBALEMA,INUNDACION,450,59.9,28.8
2013,08,HUILA,PALERMO,INCENDIO FORESTAL,460,17.6,27.6
2012,07,CUNDINAMARCA,GACHETA,INUNDACION,1752,152.2,18.2
2002,04,NORTE DE SANTANDER,CUCUTA,INUNDACION,100,248.2,27.6
2010,11,SANTANDER,LEBRIJA,INUNDACION,1189,122.9,20.9
2007,05,RISARALDA,PEREIRA,DESLIZAMIENTO,1342,257.4,21.4
2013,04,TOLIMA,IBAGUE,ACCIDENTE DE TRANSITO,750,200.7,24.7
2009,06,HUILA,GARZON,INUNDACION,1270,115.1,20
2011,11,CUNDINAMARCA,SOACHA,DESLIZAMIENTO,2900,86.1,11.8
2011,12,CUNDINAMARCA,TABIO,DESLIZAMIENTO,2620,51.4,13.5
2010,12,BOGOTA DC,BOGOTA DC,DESLIZAMIENTO,2570,53.9,13.9
2007,10,META,VILLAVICENCIO,INUNDACION,423,498.9,25.6
2004,11,CESAR,BECERRIL,INUNDACION,170,157.3,26.9
2009,03,NARINO,PASTO,DESLIZAMIENTO,2830,104.2,12
2011,11,BOYACA,NUEVO COLON,INUNDACION,2438,71.6,14.7
2013,02,CASANARE,YOPAL,INCENDIO FORESTAL,325,53.7,28.7
2012,03,ATLANTICO,BARRANQUILLA,DESLIZAMIENTO,2,1.3,26.9
2004,04,NORTE DE SANTANDER,SALAZAR,INUNDACION,1000,261.3,22.3
2013,01,TOLIMA,IBAGUE,INCENDIO ESTRUCTURAL,750,63,25.3
2010,11,CAUCA,MIRANDA,INUNDACION,1128,213.8,23.1
2013,05,SANTANDER,BUCARAMANGA,INCENDIO ESTRUCTURAL,1018,139.7,23.2
2007,05,BOGOTA DC,BOGOTA DC,INUNDACION,2570,96.9,14.1
2005,02,CAQUETA,FLORENCIA,DESLIZAMIENTO,280,193.2,25.8
2007,10,MAGDALENA,CIENAGA,INUNDACION,20,149.7,27.7
2013,03,BOYACA,PAIPA,INCENDIO FORESTAL,2470,79.3,15.3
1998,12,CUNDINAMARCA,GACHETA,INUNDACION,1752,45.1,19.1
2012,01,CAUCA,PATIA,DESLIZAMIENTO,635,172.1,26
1998,05,SANTANDER,MOGOTES,INUNDACION,1667,346,19.1
2011,01,ATLANTICO,BARRANQUILLA,INCENDIO ESTRUCTURAL,2,0.8,26.7
2012,02,BOYACA,SANTA MARIA,INCENDIO FORESTAL,1300,112.5,20.9
2013,02,VALLE DEL CAUCA,CALI,INUNDACION,954,61.2,25.4
2012,02,CASANARE,YOPAL,INCENDIO FORESTAL,325,53.7,28.7
2010,07,BOLIVAR,MONTECRISTO,INUNDACION,100,425,27.9
2012,07,HUILA,LA PLATA,INCENDIO FORESTAL,1070,67.9,21.7
2012,07,SANTANDER,GIRON,INCENDIO FORESTAL,777,71.3,25.2
2008,04,ARAUCA,ARAUCA,INUNDACION,128,147.2,27.7
2012,03,ANTIOQUIA,CALDAS,INCENDIO FORESTAL,1680,183.1,18.4
1999,12,ATLANTICO,BARRANQUILLA,INUNDACION,2,35.1,27.3
2006,04,TOLIMA,IBAGUE,DESLIZAMIENTO,750,200.7,24.7
2011,06,CUNDINAMARCA,FUSAGASUGA,VENDAVAL,1460,73.8,20
2013,10,RISARALDA,PEREIRA,INCENDIO ESTRUCTURAL,1342,290.5,20.9
2008,04,META,VISTAHERMOSA,VENDAVAL,325,358.9,25.8
2010,02,CUNDINAMARCA,YACOPI,SEQUIA,1347,155.3,21.1
2011,12,QUINDIO,BUENAVISTA,DESLIZAMIENTO,2200,96.1,15.8
2003,07,CAUCA,MERCADERES,SEQUIA,580,24.5,26.6
2013,08,TOLIMA,ROVIRA,INCENDIO FORESTAL,2020,107.1,17.1
2013,10,VALLE DEL CAUCA,CALI,DESLIZAMIENTO,954,119.9,24.8
2002,03,HUILA,BARAYA,VENDAVAL,1275,115.7,23
2006,10,VALLE DEL CAUCA,BUGALAGRANDE,VENDAVAL,1002,187.1,23
2012,08,BOGOTA DC,BOGOTA DC,INCENDIO ESTRUCTURAL,2570,48.3,13.8
2004,06,PUTUMAYO,VILLAGARZON,INUNDACION,358,442.2,24.2
2012,07,CUNDINAMARCA,SOACHA,INCENDIO FORESTAL,2900,63.4,11.4
2001,11,ANTIOQUIA,MEDELLIN,INUNDACION,1490,158.9,21.8
2012,02,CASANARE,OROCUE,INCENDIO FORESTAL,130,38.2,28.2
2011,03,SANTANDER,GIRON,VENDAVAL,777,105.5,25.5
2013,03,BOYACA,SOGAMOSO,INUNDACION,2500,63.4,14.6
2000,03,SUCRE,SAN BENITO ABAD,INUNDACION,20,30.3,28.7
2010,12,CUNDINAMARCA,ANAPOIMA,DESLIZAMIENTO,810,90.8,24.7
2008,11,VALLE DEL CAUCA,PALMIRA,INUNDACION,1058,131.1,22.5
2007,10,MAGDALENA,SANTA MARTA,INUNDACION,30,266.3,26.6
2005,01,HUILA,GARZON,AVALANCHA,1270,89.4,20.6
2013,07,TOLIMA,IBAGUE,ACCIDENTE,750,62.5,25.7
2004,10,NARINO,BARBACOAS,DESLIZAMIENTO,1010,468.1,20.3
1999,02,CUNDINAMARCA,PACHO,DESLIZAMIENTO,2000,116.3,16.5
2011,11,LA GUAJIRA,RIOHACHA,INUNDACION,4,75.6,27.7
2012,01,HUILA,GARZON,CONTAMINACION,1270,89.4,20.6
2005,11,META,VILLAVICENCIO,VENDAVAL,423,424.5,25.6
2010,02,CALDAS,VILLAMARIA,INCENDIO ESTRUCTURAL,4150,83.3,4.6
2004,01,CAUCA,MERCADERES,INUNDACION,580,79.8,26
2012,09,NORTE DE SANTANDER,SAN CAYETANO,VENDAVAL,2150,96.5,16.3
2007,06,CORDOBA,SAN BERNARDO DEL VIENTO,INUNDACION,22,117.3,27.4
2010,02,LA GUAJIRA,MANAURE,SEQUIA,1,2.9,28
2012,06,ATLANTICO,BARRANQUILLA,VENDAVAL,2,72,28.4
2009,07,RISARALDA,PEREIRA,INCENDIO ESTRUCTURAL,1342,133.5,21.7
2013,06,SANTANDER,BUCARAMANGA,INCENDIO ESTRUCTURAL,1018,90.7,23.2
1999,01,QUINDIO,ARMENIA,DESLIZAMIENTO,1229,136.1,22.2
2004,05,ATLANTICO,BARRANQUILLA,INCENDIO ESTRUCTURAL,2,95.6,28.2
2013,03,TOLIMA,IBAGUE,OTROS,750,115.1,25.1
1998,08,SUCRE,COROZAL,VENDAVAL,166,140.5,27.6
2009,03,ATLANTICO,BARRANQUILLA,INCENDIO ESTRUCTURAL,2,1.3,26.9
2005,11,VALLE DEL CAUCA,BUENAVENTURA,INUNDACION,5,728.5,25.2
2012,08,CUNDINAMARCA,FUSAGASUGA,DESLIZAMIENTO,1460,43.7,20.5
2013,05,CAUCA,MERCADERES,VENDAVAL,580,111.1,26.2
2009,11,VALLE DEL CAUCA,GUADALAJARA DE BUGA,INUNDACION,979,133.8,23.1
1999,10,BOLIVAR,MONTECRISTO,INUNDACION,100,550.4,27.5
2003,11,MAGDALENA,SANTA MARTA,INUNDACION,30,211.9,26.5
2011,12,CALDAS,SUPIA,INUNDACION,1320,155.4,21.8
2005,03,META,VILLAVICENCIO,VENDAVAL,423,230.4,26.8
2002,04,NORTE DE SANTANDER,LA PLAYA,INUNDACION,1500,71.2,20.3
2012,03,VALLE DEL CAUCA,CALI,INCENDIO ESTRUCTURAL,954,94.2,25.4
2005,10,NORTE DE SANTANDER,EL TARRA,AVALANCHA,180,314.2,27.4
1999,02,VALLE DEL CAUCA,EL CERRITO,INUNDACION,2609,80.2,13.5
2010,02,BOYACA,CUITIVA,SEQUIA,3000,30.4,11.7
2001,12,NORTE DE SANTANDER,CUCUTA,INUNDACION,100,249.2,26.6
2011,05,CUNDINAMARCA,FUQUENE,INUNDACION,2580,116.9,14.7
1998,02,SANTANDER,RIONEGRO,DESLIZAMIENTO,2090,86.8,16.8
2012,07,SANTANDER,BUCARAMANGA,INCENDIO FORESTAL,1018,111.7,23.1
2003,03,TOLIMA,ESPINAL,INUNDACION,475,137.1,27.6
1998,07,NARINO,SAN ANDRES DE TUMACO,CONTAMINACION,1,166.4,25.9
2005,12,CAUCA,FLORENCIA,DESLIZAMIENTO,280,136,25.7
2000,01,NARINO,MOSQUERA,INUNDACION,2543,22.3,12.8
2011,04,VALLE DEL CAUCA,BUGALAGRANDE,INUNDACION,1002,189.4,23.3
2009,10,RISARALDA,SANTA ROSA DE CABAL,VENDAVAL,1600,297.5,18.7
2012,02,TOLIMA,SAN SEBASTIAN DE MARIQUITA,INUNDACION,500,182.2,25
1999,03,ARAUCA,ARAUCA,INUNDACION,128,50.6,28.8
2013,03,BOYACA,SOCOTA,EXPLOSION,3590,89,6.6
2012,12,NARINO,BARBACOAS,INCENDIO ESTRUCTURAL,1010,495.2,20.2
2012,11,CAQUETA,BELEN DE LOS ANDAQUIES,VENDAVAL,300,271.4,25.7
2010,10,TOLIMA,CHAPARRAL,INUNDACION,1000,350.5,23.2
2013,07,NORTE DE SANTANDER,CHINACOTA,INCENDIO FORESTAL,1235,61.7,20.2
2006,12,VALLE DEL CAUCA,BUENAVENTURA,INUNDACION,5,675.8,25.3
2007,03,CAUCA,LA SIERRA,SISMO,1870,233.8,17.9
2007,07,ANTIOQUIA,MUTATA,VENDAVAL,132,496,25.9
2011,03,HUILA,LA PLATA,INUNDACION,1070,169.4,22.4
2011,04,SANTANDER,LANDAZURI,INUNDACION,1085,297.6,22.9
2007,12,RISARALDA,PEREIRA,VENDAVAL,1342,199.4,21.4
2003,06,BOLIVAR,EL CARMEN DE BOLIVAR,INUNDACION,152,109.4,27.7
2012,01,CAQUETA,SAN VICENTE DEL CAGUAN,INCENDIO FORESTAL,300,49.1,27.3
2013,03,BOYACA,PAIPA,INCENDIO FORESTAL,2470,79.3,15.3
2011,12,BOYACA,DUITAMA,INUNDACION,2700,128.3,11.9
2013,03,CASANARE,AGUAZUL,INCENDIO FORESTAL,380,102.1,28
2008,11,ANTIOQUIA,RIONEGRO,INUNDACION,2090,183.8,16.6
2012,05,TOLIMA,IBAGUE,INCENDIO FORESTAL,750,212.9,24.8
2012,07,NARINO,PASTO,VENDAVAL,2830,136.3,10.6
2011,05,VALLE DEL CAUCA,CALI,INUNDACION,954,132.9,25.2
2008,11,CORDOBA,SAN CARLOS,INUNDACION,1113,458.9,21.8
2011,11,BOGOTA DC,BOGOTA DC,INUNDACION,2570,95.3,13.8
2006,03,CHOCO,QUIBDO,DESLIZAMIENTO,53,554.5,26.9
2013,04,NARINO,SAN ANDRES DE TUMACO,INUNDACION,1,330.8,26.5
2003,09,ANTIOQUIA,CHIGORODO,INUNDACION,58,443.6,27.1
2010,05,META,BARRANCA DE UPIA,INUNDACION,190,418.4,26.2
2003,05,RISARALDA,SANTA ROSA DE CABAL,VENDAVAL,1600,242.9,19.4
2010,07,ATLANTICO,BARRANQUILLA,INUNDACION,2,44.1,28.2
2011,05,CUNDINAMARCA,CHOACHI,INUNDACION,3195,158.6,8.5
2011,12,SANTANDER,TONA,DESLIZAMIENTO,3214,19.6,8.7
2011,12,NORTE DE SANTANDER,CHINACOTA,DESLIZAMIENTO,1235,100.2,19.4
2013,03,VALLE DEL CAUCA,CALI,INCENDIO ESTRUCTURAL,954,94.2,25.4
2011,04,NORTE DE SANTANDER,TEORAMA,INUNDACION,1160,118.2,21.8
2006,05,CUNDINAMARCA,SOACHA,INUNDACION,2900,98.1,11.9
2009,04,TOLIMA,GUAMO,VENDAVAL,360,203.9,27.4
1999,02,HUILA,NEIVA,INUNDACION,1691,170.7,18.7
2009,04,BOYACA,NOBSA,INUNDACION,2530,115.3,16
2012,03,VALLE DEL CAUCA,EL CERRITO,INUNDACION,2609,123.3,13.7
2012,04,CORDOBA,PLANETA RICA,INUNDACION,90,132.5,28.2
2010,11,RISARALDA,PEREIRA,DESLIZAMIENTO,1342,287.9,20.9
2005,11,HUILA,PITALITO,INUNDACION,1320,95.8,20.6
2008,05,CUNDINAMARCA,SOACHA,INUNDACION,2900,98.1,11.9
2001,07,BOGOTA DC,BOGOTA DC,INUNDACION,2570,54.1,13.8
2010,12,NORTE DE SANTANDER,CACHIRA,DESLIZAMIENTO,1882,39.7,16.5
2012,03,CAUCA,BOLIVAR,INUNDACION,2300,160,16.1
2013,04,SANTANDER,BUCARAMANGA,INCENDIO FORESTAL,1018,120.6,23.3
2008,04,RISARALDA,PEREIRA,DESLIZAMIENTO,1342,249.3,21.5
2012,10,ANTIOQUIA,VEGACHI,VENDAVAL,995,244.2,22.2
2011,02,VALLE DEL CAUCA,PALMIRA,INUNDACION,1058,68.5,23.5
2012,02,CASANARE,YOPAL,INCENDIO FORESTAL,325,53.7,28.7
2005,03,CHOCO,RIO QUITO,VENDAVAL,45,493.6,26.6
2011,08,CUNDINAMARCA,PACHO,INCENDIO ESTRUCTURAL,2000,49,17.2
2000,04,CAUCA,ARGELIA,DESLIZAMIENTO,1600,170.1,20.5
2012,03,QUINDIO,ARMENIA,DESLIZAMIENTO,1229,194.1,22.2
2009,09,CESAR,SAN DIEGO,VENDAVAL,350,158.2,26.1
2008,05,BOGOTA DC,BOGOTA DC,INUNDACION,2570,96.9,14.1
1998,09,RISARALDA,PEREIRA,DESLIZAMIENTO,1342,195.9,21.5
1998,06,CESAR,AGUACHICA,INUNDACION,208,153,28.1
2003,10,QUINDIO,ARMENIA,VENDAVAL,1229,249.7,21.5
2011,11,QUINDIO,ARMENIA,DESLIZAMIENTO,1229,264.1,21.5
2012,03,CHOCO,RIO QUITO,INUNDACION,45,493.6,26.6
2012,05,SANTANDER,BUCARAMANGA,INUNDACION,1018,139.7,23.2
2012,09,CHOCO,QUIBDO,INCENDIO FORESTAL,53,701.7,26.5
2013,05,TOLIMA,LERIDA,DESLIZAMIENTO,350,212.3,27.3
2012,02,CAQUETA,VALPARAISO,INCENDIO FORESTAL,270,212.4,26.6
2002,06,SANTANDER,CHIMA,INUNDACION,1090,200.1,23.6
2006,05,SANTANDER,PUERTO WILCHES,INUNDACION,138,389.3,28.7
2012,07,SANTANDER,BUCARAMANGA,INCENDIO FORESTAL,1018,111.7,23.1
2010,12,BOYACA,LA UVITA,DESLIZAMIENTO,2950,59.2,12.8
1998,03,VALLE DEL CAUCA,BUENAVENTURA,INC.ESTRUCTURAL,5,337.3,26.1
2006,03,BOGOTA DC,BOGOTA DC,INUNDACION,2570,73.3,14
2009,11,CALDAS,MANIZALES,DESLIZAMIENTO,2058,176.5,16.6
2012,09,HUILA,GUADALUPE,INCENDIO FORESTAL,2102,180.4,15.8
1999,11,CHOCO,BOJAYA,INUNDACION,20,412.3,26.2
2004,11,MAGDALENA,SANTA MARTA,INUNDACION,30,211.9,26.5
2012,06,NORTE DE SANTANDER,CACHIRA,INUNDACION,1882,60,17.5
1999,11,SANTANDER,CERRITO,INUNDACION,2698,122.7,13.5
2013,04,VALLE DEL CAUCA,BUGALAGRANDE,VENDAVAL,1002,189.4,23.3
2011,06,CUNDINAMARCA,MOSQUERA,INUNDACION,2543,59.1,13.4
2012,11,CUNDINAMARCA,SOACHA,INCENDIO ESTRUCTURAL,2900,86.1,11.8
2004,11,SANTANDER,SABANA DE TORRES,INUNDACION,328,292.2,27
2013,05,QUINDIO,ARMENIA,INCENDIO ESTRUCTURAL,1229,219.6,22
1999,09,TOLIMA,LERIDA,VENDAVAL,350,155.3,28.1
2007,04,CUNDINAMARCA,PUERTO SALGAR,INUNDACION,172,232.7,28.5
2013,05,HUILA,GARZON,DESLIZAMIENTO,1270,139.8,20.5
1998,11,SANTANDER,LANDAZURI,INUNDACION,1085,288.7,22.5
2012,10,QUINDIO,CALARCA,INCENDIO ESTRUCTURAL,1450,253.7,19.9
2010,12,RISARALDA,PEREIRA,DESLIZAMIENTO,1342,199.4,21.4
